ARID1A	0.6028911471366882
ASH1L	0.5408647060394287
ATP1A1	0.7959827184677124
CAMTA1	0.5338003039360046
CDC73	0.6114230751991272
CEP170	0.581554651260376
CEP350	0.6443771123886108
DPYD	0.5198920965194702
ELF3	0.5896525382995605
EPHA2	0.7455205917358398
FUBP1	0.7874292135238647
HAX1	0.6943647265434265
HDAC1	0.7017689347267151
IFI44L	0.572412371635437
JAK1	0.6454396843910217
JUN	0.536873996257782
MOV10	0.6461352109909058
MTOR	0.5637379884719849
NFASC	0.5558326840400696
NOTCH2	0.7793847918510437
NRAS	0.8457973599433899
NTRK1	0.9094147682189941
PTPRU	0.6688845157623291
RPL22	0.8281653523445129
RPL5	0.5528016686439514
SPEN	0.5937747955322266
TARDBP	0.5384657382965088
TCHH	0.5130799412727356
USP48	0.6248552799224854
ZCCHC11	0.6073018312454224
ZMYM4	0.5870066285133362
ARHGAP35	0.7030444741249084
ATP1A3	0.5703374743461609
CEBPA	0.813948929309845
CIC	0.8458930253982544
COL5A3	0.528132975101471
DAZAP1	0.5575006008148193
EEF2	0.5094190239906311
ELAVL1	0.8630257844924927
KEAP1	0.7913618087768555
MAP2K7	0.559995710849762
KMT2B	0.7905987501144409
NOTCH3	0.5969568490982056
PPP2R1A	0.7456690073013306
SMARCA4	0.7732388973236084
STK11	0.8061809539794922
ZNF66	0.5274216532707214
AHNAK	0.6834645867347717
ATM	0.774844229221344
C1QTNF5	0.6127933859825134
CUL5	0.5967131853103638
EED	0.5055213570594788
HRAS	0.8126153349876404
HSPA8	0.5731267929077148
INPPL1	0.6432170867919922
KMT2A	0.7127580642700195
MUC6	0.7586377263069153
NUMA1	0.7686147093772888
NXF1	0.7544607520103455
PPFIA1	0.7446305751800537
PPP1CA	0.5551680326461792
PVRL1	0.588138997554779
RNASEH2C	0.5296138525009155
RRAS2	0.6434828639030457
USP28	0.5330724120140076
ACVR2A	0.7433457970619202
ALMS1	0.5336943864822388
ANKRD36C	0.5884634852409363
BIN1	0.5237364768981934
BIRC6	0.6209986805915833
CASP8	0.6838105916976929
CCDC88A	0.5938094854354858
CLK1	0.5452331900596619
COL5A2	0.5195040106773376
COL6A3	0.5920127630233765
CUL3	0.7605553865432739
DNMT3A	0.7629325985908508
FBXO11	0.635751485824585
FN1	0.8094310164451599
GIGYF2	0.6538957357406616
HDLBP	0.6312633752822876
IDH1	0.8373045921325684
MSH2	0.568074107170105
NCL	0.603061318397522
NFE2L2	0.7290507555007935
OBSL1	0.6135634779930115
PCBP1	0.545333743095398
PTMA	0.9142122864723206
PXDN	0.6018250584602356
RQCD1	0.615708589553833
SF3B1	0.6719098687171936
SOS1	0.5238522291183472
TMEM131	0.6631158590316772
TRIP12	0.7081519961357117
USP34	0.5092331171035767
USP40	0.5609095096588135
XPO1	0.5627890825271606
ZFP36L2	0.7863202095031738
BRCA1	0.7128214240074158
CDK12	0.6929437518119812
CHD3	0.6499751806259155
DDX5	0.5444796681404114
DNAH17	0.507339358329773
ERBB2	0.859876275062561
FASN	0.6937696933746338
GPS2	0.6970374584197998
ITGB4	0.5574045777320862
KANSL1	0.6616876125335693
KIAA0100	0.5857704281806946
KRT15	0.6386260986328125
MAP2K4	0.5089594721794128
MED13	0.7049354910850525
MYH10	0.6673547029495239
NCOR1	0.6520333290100098
NF1	0.5990391969680786
PER1	0.6126312613487244
POLR2A	0.6604321002960205
PSMD3	0.5260732173919678
RNF43	0.7470197677612305
SOX9	0.6890231966972351
SPECC1	0.592670202255249
SPOP	0.5981859564781189
STAT3	0.6294885873794556
TOP2A	0.6673413515090942
TP53	0.9492264986038208
ADAMTS9	0.5147058367729187
BAP1	0.8557725548744202
CACNA1D	0.6909816861152649
CELSR3	0.546551525592804
COL7A1	0.5752098560333252
CTNNB1	0.8358598947525024
FBLN2	0.65541672706604
FLNB	0.6811999082565308
FOXP1	0.7126803398132324
IFT122	0.5989230275154114
LAMB2	0.5278580784797668
MAP4	0.5482045412063599
MBNL1	0.5467416644096375
MUC4	0.5721727013587952
MYD88	0.5947794914245605
NKTR	0.5782265067100525
NPHP3	0.5407834053039551
PBRM1	0.8149979114532471
PIK3CA	0.8368436694145203
PLXNA1	0.6135671734809875
RHOA	0.7134488224983215
ROBO1	0.6302719116210938
SETD2	0.674142599105835
SETD5	0.5914655327796936
STAB1	0.5725350379943848
TGFBR2	0.543329119682312
TNIK	0.6184077262878418
U2SURP	0.5603285431861877
VHL	0.83195960521698
AHI1	0.5818195343017578
AIM1	0.5707705020904541
ARID1B	0.808833658695221
ATG5	0.5436089634895325
BCLAF1	0.6373953819274902
C6orf62	0.5405569672584534
CDKN1A	0.8496060967445374
COL12A1	0.505870521068573
DOPEY1	0.5904262065887451
EEF1A1	0.5751802325248718
ESR1	0.7855663895606995
HLA-A	0.6712403893470764
HLA-B	0.590152382850647
HSP90AB1	0.6248114109039307
IGF2R	0.5186142325401306
LAMA4	0.6562414169311523
MED23	0.6257673501968384
MLLT4	0.57853764295578
PTPRK	0.6998486518859863
QKI	0.6200466752052307
REPS1	0.57105952501297
SGK1	0.547126293182373
SHPRH	0.6203809976577759
SOX4	0.713761568069458
TTK	0.5113205313682556
ZNF292	0.6240678429603577
ACVR1B	0.6813938021659851
ARID2	0.765449583530426
ATP5B	0.5090011358261108
BAZ2A	0.5544264316558838
CAND1	0.5737192034721375
CDK4	0.6789757013320923
CDKN1B	0.7853764891624451
CHD4	0.7010193467140198
CLIP1	0.7919104099273682
DCN	0.5618832111358643
ERBB3	0.760382354259491
HNRNPA1	0.7000257968902588
KRAS	0.8229647278785706
LARP4	0.5055503845214844
LRP1	0.5825830698013306
LRRK2	0.6712794303894043
MBD6	0.5785230994224548
KMT2D	0.7925687432289124
PLXNC1	0.5575295686721802
POLE	0.6644124388694763
PTPN11	0.6025968790054321
PTPRB	0.6976107358932495
SMARCC2	0.6175181269645691
TBX3	0.6020941138267517
UBC	0.8842779397964478
UHRF1BP1L	0.5287008881568909
VWF	0.6963357925415039
ACTB	0.6445070505142212
BRAF	0.8641068935394287
CFTR	0.6471580862998962
CUL1	0.7233557105064392
CUX1	0.5492073893547058
EGFR	0.9228765368461609
EZH2	0.7126727104187012
FAM3C	0.5061441659927368
MET	0.603276252746582
KMT2C	0.7431740760803223
NUP205	0.5617326498031616
RAC1	0.7198881506919861
TRRAP	0.6450951099395752
ZDHHC4	0.5534538626670837
ZNRF2	0.5792048573493958
AFF4	0.5169310569763184
APC	0.6757766008377075
C6	0.5272322297096252
CTNNA1	0.5409882068634033
EBF1	0.5187355279922485
ERBB2IP	0.5169481039047241
FAT2	0.7676056027412415
HNRNPAB	0.5282403826713562
KCNIP1	0.6043840050697327
KCNMB1	0.5325170755386353
KDM3B	0.5579049587249756
LARP1	0.5452777743339539
MAP3K1	0.7625221014022827
MYO10	0.5254929065704346
NIPBL	0.6369650363922119
NPM1	0.8249613046646118
NSD1	0.6950032114982605
PIK3R1	0.853938102722168
RAD50	0.5452284812927246
RASA1	0.7800103425979614
RASGRF2	0.5200896859169006
SLC12A2	0.5091999769210815
TRIO	0.5063995718955994
AKT1	0.7306714057922363
CHD8	0.6372858881950378
DAD1	0.5116826891899109
DICER1	0.6315982937812805
DYNC1H1	0.6943228840827942
FANCM	0.6034314036369324
FOXA1	0.6682581901550293
GNG2	0.6234042644500732
HSP90AA1	0.8156899213790894
MAX	0.7098566293716431
NFKBIA	0.544873058795929
SUPT16H	0.5858666300773621
TOX4	0.5538284182548523
YLPM1	0.5337372422218323
ZFP36L1	0.8160223960876465
ANKRD11	0.6849971413612366
CBFB	0.624906599521637
CDH1	0.8375920057296753
CHD9	0.5833773612976074
CNOT1	0.547586977481842
CREBBP	0.8419370651245117
CTCF	0.8143972158432007
CYLD	0.5212825536727905
DDX19B	0.5623844861984253
FUS	0.5577329397201538
GTF3C1	0.7081706523895264
NLRC5	0.5069868564605713
RBBP6	0.5389900803565979
SMG1	0.5121719241142273
SRCAP	0.8498563170433044
SRRM2	0.6016280651092529
ZFHX3	0.697905957698822
ACER2	0.7711396217346191
ADAMTSL1	0.5998151898384094
BNC2	0.6234710812568665
CCDC171	0.5743785500526428
CDKN2A	0.8355076313018799
COL27A1	0.5182451605796814
COL5A1	0.7432778477668762
GOLGA2	0.5265904664993286
HINT2	0.604697048664093
KDM4C	0.8127583265304565
MTAP	0.7287048697471619
NOTCH1	0.8591125011444092
NR4A3	0.5893113613128662
POLE3	0.7284414172172546
PPP6C	0.5998121500015259
PSIP1	0.7411935329437256
PTCH1	0.7533446550369263
RPL12	0.7129778861999512
RPS6	0.604078471660614
RXRA	0.5957141518592834
SLC44A1	0.6175574064254761
SPTAN1	0.5818983316421509
TJP2	0.6808582544326782
TLE1	0.6531944274902344
VCP	0.5120881795883179
ARAF	0.6054467558860779
ATRX	0.7521957159042358
BCOR	0.7339456081390381
DDX3X	0.8100941181182861
DMD	0.5113106369972229
DOCK11	0.5303611159324646
FLNA	0.7433475255966187
HUWE1	0.5251600742340088
KDM5C	0.7127594351768494
KDM6A	0.807481586933136
MED12	0.7070717215538025
STAG2	0.6706215143203735
TAF1	0.593938946723938
TREX2	0.9850180745124817
USP9X	0.7678893804550171
ANKRD26	0.5446364283561707
ARID5B	0.6290515065193176
CCAR1	0.645508348941803
CCDC6	0.5768567323684692
CRTAC1	0.6615132093429565
CUL2	0.5359243750572205
DIP2C	0.6169825196266174
EIF3A	0.6334540843963623
FGFR2	0.7991253137588501
GATA3	0.8454391360282898
JMJD1C	0.5147973895072937
KCNMA1	0.5186960101127625
MKI67	0.5632739663124084
MYOF	0.5782852172851562
NOLC1	0.5622254014015198
PTEN	0.5647160410881042
SVIL	0.5940347909927368
ZMIZ1	0.5559555292129517
ALB	0.7026340961456299
DHX15	0.5208332538604736
FAT1	0.6981782913208008
FBXW7	0.8011826276779175
FGFR3	0.7122089862823486
FIP1L1	0.5453472137451172
HERC5	0.505365788936615
HNRNPD	0.5982673764228821
INTS12	0.5948958396911621
IRF2	0.5201991200447083
KIT	0.6742839217185974
PCDH7	0.5682612657546997
PDGFRA	0.824871301651001
PTPN13	0.6566621661186218
RFC1	0.5754649043083191
SEC24B	0.5939701795578003
TET2	0.7087478637695312
UBE2K	0.5062974691390991
WDFY3	0.5597350597381592
ATAD2	0.6871688365936279
BMP1	0.6063718795776367
CDH17	0.5319096446037292
COL22A1	0.5848400592803955
DLC1	0.5895876884460449
FGFR1	0.5504228472709656
KIAA1456	0.543761134147644
MCPH1	0.5074018239974976
MTUS1	0.5893647074699402
MYC	0.59111088514328
PCM1	0.6163760423660278
PRKDC	0.7453784346580505
RNF122	0.5657433867454529
SLCO5A1	0.7074321508407593
TRPS1	0.5825456380844116
UBR5	0.7286733984947205
WHSC1L1	0.6583355665206909
ZNF395	0.5103912353515625
ALDH1A2	0.528182327747345
B2M	0.9453260898590088
DMXL2	0.5527483820915222
FBN1	0.5819310545921326
HERC2	0.5603039264678955
IDH2	0.8158920407295227
MAP1A	0.5821167230606079
MAP2K1	0.5222099423408508
MGA	0.6929851174354553
MNS1	0.7900531888008118
RNF111	0.5507645010948181
SIN3A	0.7002029418945312
SMAD3	0.6844861507415771
TCF12	0.6957801580429077
TP53BP1	0.5712721347808838
VPS13C	0.6277045011520386
ASXL1	0.5359039902687073
EIF2S2	0.5662709474563599
GNAS	0.7755485773086548
PLCG1	0.5856764316558838
CELSR1	0.7384426593780518
CHEK2	0.5322414636611938
EP300	0.8285547494888306
JOSD1	0.569736659526825
LZTR1	0.6944500207901001
MAPK1	0.5289719104766846
MICAL3	0.5394188761711121
MKL1	0.6445431709289551
MYH9	0.7124412655830383
NF2	0.7114405632019043
PHF5A	0.5408126711845398
PLXNB2	0.5850852131843567
XBP1	0.5127584338188171
BRCA2	0.7139464616775513
COL4A1	0.641267716884613
FARP1	0.6419788599014282
FLT3	0.6927359104156494
ITM2B	0.5900892019271851
KLF5	0.6015769243240356
LMO7	0.5772646069526672
RB1	0.8174068331718445
SACS	0.6738616824150085
TPTE2	0.5251988768577576
TSC22D1	0.6292442679405212
UBL3	0.66029953956604
UGGT2	0.5163044929504395
ZC3H13	0.6398766040802002
ANKRD12	0.5234590172767639
ATP8B1	0.7529805302619934
PIEZO2	0.5320255160331726
PMAIP1	0.7678097486495972
ROCK1	0.6724210977554321
SMAD2	0.6570302844047546
SMAD4	0.8418838977813721
APP	0.9064551591873169
COL18A1	0.7233148217201233
DYRK1A	0.5517892241477966
IFNGR2	0.5076509118080139
ITSN1	0.5564196109771729
PDXK	0.5660634636878967
PTTG1IP	0.8196263909339905
RUNX1	0.8298749923706055
U2AF1	0.5841654539108276
