ASPM	0.98534375
CDC73	0.38462982
CEP350	0.68676835
DHX9	0.52977747
DNM3	0.46973413
HMCN1	0.33968896
INADL	0.38773555
JUN	0.40163764
LYST	0.5671368
MACF1	0.57293975
MTOR	0.84406877
MTR	0.31514424
NOTCH2	0.48961654
NRAS	0.7959196
NTRK1	0.3142331
PTPRC	0.8493913
RYR2	0.7355511
TPR	0.7890554
USP48	0.45819658
ZCCHC11	0.31475464
CACNA1A	0.7532513
CIC	0.46387598
GNA11	0.58925426
POU2F2	0.67831993
PPP2R1A	0.7903943
SMARCA4	0.92951375
ATM	0.95688915
CASP1	0.74086154
DYNC2H1	0.47023326
HRAS	0.32142365
KMT2A	0.75936425
PGR	0.7061033
USP28	0.39383543
ALK	0.92579937
ALMS1	0.5715034
APOB	0.52351826
BCL11A	0.70617086
BIRC6	0.85276014
CASP8	0.30459374
CHMP3	0.4968183
DNMT3A	0.9392602
EIF2AK3	0.34760353
ERBB4	0.8248133
FN1	0.60159385
HECW2	0.38992617
IDH1	0.8517949
ITGA4	0.78434944
LRP2	0.9384544
MYCN	0.38386792
NEB	0.61351144
NFE2L2	0.9541997
PTPN4	0.30326948
RIF1	0.38514432
RTN4	0.33937737
SF3B1	0.6919651
SOS1	0.7485037
UGT1A10	0.37217808
XPO1	0.69160277
ZFP36L2	0.42912552
BPTF	0.37404633
BRCA1	0.79967695
COL1A1	0.38204017
ERBB2	0.9221863
GIT1	0.44887134
KRT15	0.41060868
NF1	0.86578894
POLR2A	0.37506193
PPP1R9B	0.37379843
SMURF2	0.52580935
TRIM37	0.32394448
ATR	0.94651717
CBLB	0.6759312
CTNNB1	0.9622821
EPHA3	0.93727106
FBLN2	0.54666626
GOLGB1	0.6367932
KALRN	0.82042605
PIK3CA	0.9985176
PRKCI	0.60035366
RAF1	0.6333593
RHOA	0.6224063
SETD2	0.48152232
STAG1	0.4981967
TNIK	0.60631526
TOP2B	0.3164548
U2SURP	0.47538492
XRN1	0.40740323
ASCC3	0.4671306
CASP8AP2	0.57136357
ESR1	0.4237496
HACE1	0.45602122
HIVEP1	0.92325926
MDN1	0.5006517
MYB	0.65968394
PTPRK	0.90182835
SYNE1	0.38737997
UBR2	0.49993157
UTRN	0.33899397
ARID2	0.32577413
ATXN2	0.3111085
CDK4	0.3787619
CHD4	0.9421736
CLIP1	0.62444884
CNTN1	0.33140835
EEA1	0.90448165
ERBB3	0.92993224
ITGB7	0.75904644
KRAS	0.9435845
LRP1	0.5715697
LRRK2	0.61855996
PTPN11	0.4025475
TXNRD1	0.5010867
ZFC3H1	0.64560056
AKAP9	0.9374182
BRAF	0.9778286
CFTR	0.5477214
EGFR	0.99099296
EZH2	0.5891661
GLI3	0.6806822
HDAC9	0.767781
LAMB1	0.7954406
MET	0.66426617
KMT2C	0.84028006
NUP205	0.5018541
PTN	0.51884365
RAC1	0.62361574
TRRAP	0.7911366
DOCK2	0.6848179
IL7R	0.3104006
MAP3K1	0.77916336
NIPBL	0.84353805
NSD1	0.3378555
PDZD2	0.33399984
PIK3R1	0.89861816
RICTOR	0.333708
TRIO	0.7133775
VCAN	0.3090612
AKT1	0.6310095
DICER1	0.829516
FANCM	0.63075596
MAX	0.6054902
NID2	0.5304124
CNOT1	0.5461747
CREBBP	0.84374154
CYLD	0.37147063
FANCA	0.35458788
GRIN2A	0.41966432
GTF3C1	0.6908127
KAT8	0.43470904
NUP93	0.60709214
PRKCB	0.42995253
RBBP6	0.5364267
SMG1	0.35592988
SRRM2	0.33140457
TNRC6A	0.48081622
CDKN2A	0.9546173
MPDZ	0.6798408
NOTCH1	0.7743054
PPP6C	0.47021165
PTCH1	0.69734645
VPS13A	0.36151648
AR	0.91986704
ARAF	0.42580807
ATRX	0.33208543
BCOR	0.78589296
DDX3X	0.78508294
MED12	0.80037135
PIN4	0.31346244
TAF1	0.32110307
TRO	0.31136718
ZMYM3	0.4257686
ANK3	0.45951962
BTAF1	0.44961262
FGFR2	0.98678255
PTEN	0.98846966
CENPE	0.36705506
FAT1	0.56364954
FBXW7	0.9468422
FGFR3	0.96731555
FRAS1	0.6002011
GRIA2	0.5146886
HTRA3	0.4901337
KDR	0.80740976
KIT	0.75501657
PDGFRA	0.76847863
PTPN13	0.31613106
SLIT2	0.35508305
FGFR1	0.30449504
KAT6A	0.46637982
NCOA2	0.6735078
PHF20L1	0.35907665
PRKDC	0.84002155
RAD54B	0.45026833
TRPS1	0.43749464
UBR5	0.56697243
AKAP13	0.6679741
B2M	0.43042246
BLM	0.634144
HERC1	0.3699043
IDH2	0.33511287
MAP2K1	0.7284606
MGA	0.5133159
RNF111	0.42163792
UBR1	0.50053614
DIDO1	0.35188112
GNAS	0.5785118
NCOA3	0.31398323
TAF4	0.32854596
CHEK2	0.3521305
EP300	0.96174467
MAPK1	0.61051303
BRCA2	0.9807951
CARKD	0.3197463
DIS3	0.39481318
FLT3	0.48468286
MYCBP2	0.32888377
NBEA	0.36692163
CEP192	0.6873604
EPB41L3	0.52166045
ROCK1	0.45028085
SETBP1	0.7549159
SMAD4	0.8827699
TRAPPC8	0.39109418
BACH1	0.488033
U2AF1	0.36144993
